"order_id","person_id","order_date","status","total_amount","currency","payment_method","shipping_method","notes"
8218,1431,"2023-09-11","Pending",269.99,"USD","google_pay","fedex",""
8219,9957,"2023-10-01","Processing",698.95,"EUR","paypal","economy",""
8220,5615,"2022-03-26","Delivered",1046.95,"EUR","credit_card","economy",""
8221,1216,"2023-04-11","Cancelled",819.95,"USD","klarna","economy",""
8222,1215,"2023-01-06","Processing",372.99,"GBP","credit_card","ups",""
8223,1394,"2021-02-12","Refunded",1208.95,"GBP","google_pay","dhl",""
8224,9174,"2021-05-21","Shipped",518.99,"GBP","paypal","ups",""
8225,8831,"2025-02-11","Delivered",161.99,"EUR","debit_card","standard",""
8226,5928,"2022-11-03","Delivered",614.99,"EUR","apple_pay","pickup_point",""
8227,8487,"2022-04-22","Processing",446.99,"GBP","bank_transfer","ups",""
8228,3942,"2024-06-05","Returned",59.99,"EUR","google_pay","fedex",""
8229,2365,"2023-02-01","Pending",861.99,"EUR","paypal","fedex","Please pack carefully"
8230,8064,"2022-04-23","Refunded",553.99,"EUR","debit_card","standard",""
8231,9701,"2025-09-29","Cancelled",901.95,"GBP","bank_transfer","standard",""
8232,4884,"2021-05-19","Processing",229.95,"EUR","google_pay","ups",""
8233,359,"2025-11-09","Refunded",607.99,"GBP","credit_card","overnight",""
8234,2232,"2021-10-12","Refunded",55.99,"EUR","paypal","ups",""
8235,6931,"2022-04-19","Refunded",683.95,"USD","apple_pay","fedex",""
8236,7101,"2023-12-26","Returned",1167.95,"EUR","paypal","economy",""
8237,5374,"2025-07-23","Processing",493.99,"EUR","apple_pay","dhl",""
8238,1099,"2024-01-29","Processing",1352.95,"GBP","klarna","pickup_point",""
8239,1213,"2025-09-27","Returned",481.99,"USD","klarna","ups",""
8240,7904,"2022-12-10","Processing",435.99,"GBP","credit_card","standard",""
8241,2858,"2023-04-04","Cancelled",415.99,"GBP","klarna","fedex",""
8242,4545,"2023-02-23","Pending",406.99,"USD","google_pay","pickup_point",""
8243,7699,"2023-09-26","Refunded",545.99,"EUR","klarna","economy",""
8244,6397,"2023-08-12","Processing",145.95,"USD","apple_pay","fedex",""
8245,4270,"2024-10-26","Pending",994.99,"GBP","apple_pay","economy",""
8246,6411,"2025-10-10","Shipped",233.95,"GBP","credit_card","overnight",""
8247,5861,"2023-12-11","Processing",331.99,"USD","google_pay","overnight",""
8248,8313,"2023-07-10","Refunded",31.95,"USD","debit_card","economy",""
8249,5586,"2023-05-29","Returned",965.99,"EUR","google_pay","express",""
8250,1513,"2025-09-10","Refunded",1406.95,"USD","debit_card","economy",""
8251,9278,"2022-07-22","Processing",938.95,"USD","klarna","economy",""
8252,843,"2022-11-02","Processing",589.99,"GBP","apple_pay","economy",""
8253,5442,"2024-11-25","Refunded",1467.95,"USD","klarna","fedex",""
8254,4393,"2021-09-16","Returned",465.95,"GBP","bank_transfer","overnight",""
8255,5348,"2025-04-26","Processing",626.99,"USD","klarna","pickup_point",""
8256,5369,"2025-10-31","Delivered",1366.99,"EUR","apple_pay","fedex",""
8257,4036,"2023-03-25","Refunded",735.95,"EUR","debit_card","standard",""
8258,8113,"2023-01-24","Pending",448.95,"GBP","credit_card","standard",""
8259,7333,"2024-10-12","Shipped",1283.99,"USD","apple_pay","standard",""
8260,5523,"2022-08-08","Delivered",1323.95,"USD","debit_card","economy",""
8261,8691,"2025-04-30","Pending",392.95,"USD","google_pay","standard",""
8262,4244,"2025-12-18","Returned",1403.95,"EUR","klarna","dhl",""
8263,3777,"2025-07-24","Refunded",862.99,"USD","apple_pay","economy",""
8264,6944,"2024-01-29","Returned",1301.99,"USD","klarna","express",""
8265,8013,"2025-11-13","Shipped",82.99,"USD","credit_card","fedex",""
8266,7762,"2022-06-21","Shipped",37.95,"GBP","google_pay","fedex",""
8267,9065,"2021-08-27","Pending",1055.95,"GBP","credit_card","economy",""
8268,8353,"2025-07-02","Delivered",420.95,"GBP","klarna","dhl",""
8269,6474,"2023-07-15","Shipped",774.95,"EUR","apple_pay","ups",""
8270,5523,"2024-03-10","Pending",1463.95,"EUR","klarna","overnight",""
8271,294,"2025-01-23","Cancelled",345.99,"USD","klarna","dhl",""
8272,5789,"2025-08-29","Refunded",1385.99,"GBP","apple_pay","pickup_point",""
8273,2694,"2022-09-28","Processing",1412.95,"GBP","bank_transfer","ups",""
8274,7838,"2021-10-23","Pending",406.95,"GBP","klarna","dhl",""
8275,9526,"2023-12-05","Cancelled",1194.95,"USD","paypal","economy",""
8276,4477,"2024-10-31","Cancelled",1195.95,"GBP","apple_pay","ups",""
8277,5705,"2023-07-12","Cancelled",426.99,"GBP","apple_pay","dhl",""
8278,939,"2023-01-29","Returned",764.99,"EUR","apple_pay","overnight",""
8279,8198,"2022-07-18","Pending",1089.95,"GBP","credit_card","standard",""
8280,3811,"2021-05-03","Returned",1024.99,"EUR","debit_card","overnight",""
8281,8929,"2025-04-03","Refunded",934.99,"GBP","klarna","dhl",""
8282,4053,"2022-12-10","Delivered",1046.99,"GBP","paypal","ups",""
8283,2732,"2025-01-22","Pending",91.99,"USD","klarna","express",""
8284,5898,"2025-05-13","Delivered",960.95,"EUR","apple_pay","ups",""
8285,5384,"2022-07-02","Processing",1190.99,"GBP","credit_card","express",""
8286,9929,"2025-01-05","Processing",894.99,"USD","bank_transfer","fedex",""
8287,9314,"2024-10-29","Cancelled",1355.95,"GBP","google_pay","dhl",""
8288,4769,"2022-03-03","Delivered",857.95,"USD","klarna","dhl",""
8289,1168,"2025-11-08","Cancelled",62.99,"EUR","paypal","standard",""
8290,5703,"2023-02-02","Processing",1211.99,"GBP","credit_card","economy",""
8291,740,"2024-01-18","Cancelled",22.99,"USD","debit_card","overnight","Gift wrapping requested"
8292,3119,"2025-10-10","Cancelled",1075.95,"EUR","google_pay","overnight",""
8293,720,"2025-06-09","Shipped",252.99,"EUR","apple_pay","dhl",""
8294,6901,"2022-06-10","Delivered",884.99,"EUR","apple_pay","fedex",""
8295,536,"2025-10-26","Pending",973.95,"USD","debit_card","express",""
8296,75,"2024-08-18","Returned",969.95,"USD","google_pay","fedex",""
8297,7990,"2022-12-16","Delivered",762.95,"EUR","google_pay","overnight",""
8298,3313,"2021-03-24","Processing",1485.95,"USD","bank_transfer","express",""
8299,7935,"2023-05-22","Returned",841.99,"USD","credit_card","standard",""
8300,2734,"2021-08-01","Shipped",745.95,"GBP","google_pay","economy",""
8301,9740,"2021-06-29","Delivered",867.99,"EUR","klarna","express",""
8302,7001,"2021-07-11","Cancelled",616.99,"USD","paypal","economy",""
8303,3306,"2025-04-27","Pending",62.99,"EUR","credit_card","economy","Please leave at front door"
8304,2731,"2021-07-20","Processing",1328.99,"USD","apple_pay","ups",""
8305,3170,"2025-12-09","Returned",1167.99,"EUR","debit_card","fedex",""
8306,2858,"2022-03-18","Pending",1044.95,"GBP","paypal","standard",""
8307,7648,"2024-04-20","Refunded",1046.99,"USD","paypal","overnight",""
8308,2619,"2022-07-01","Processing",1066.99,"USD","debit_card","standard",""
8309,8005,"2022-08-22","Delivered",169.95,"GBP","apple_pay","dhl",""
8310,5883,"2025-07-23","Processing",707.99,"USD","credit_card","standard",""
8311,6702,"2022-11-06","Returned",190.99,"USD","credit_card","pickup_point",""
8312,9148,"2024-09-15","Cancelled",715.99,"EUR","debit_card","overnight",""
8313,3598,"2021-06-13","Refunded",1062.95,"EUR","bank_transfer","express",""
8314,6376,"2025-01-06","Delivered",750.95,"USD","paypal","dhl",""
8315,6279,"2021-02-24","Cancelled",1241.99,"USD","apple_pay","ups",""
8316,9120,"2022-10-12","Cancelled",586.95,"EUR","klarna","economy",""
8317,5542,"2025-08-22","Delivered",1378.99,"EUR","debit_card","dhl",""
8318,761,"2021-04-09","Pending",1310.99,"USD","klarna","express",""
8319,3423,"2025-09-20","Refunded",844.95,"EUR","google_pay","dhl",""
8320,9294,"2021-03-10","Processing",1445.99,"EUR","google_pay","overnight",""
8321,3640,"2022-02-14","Pending",196.95,"USD","paypal","ups","Business address"
8322,7570,"2024-08-10","Delivered",1476.99,"EUR","bank_transfer","ups",""
8323,8858,"2025-01-05","Refunded",1341.99,"GBP","apple_pay","express",""
8324,8386,"2021-01-26","Delivered",227.95,"USD","bank_transfer","overnight",""
8325,9412,"2024-04-29","Cancelled",1040.99,"GBP","paypal","pickup_point",""
8326,8468,"2023-12-27","Pending",691.95,"USD","google_pay","dhl",""
8327,2094,"2025-09-28","Refunded",960.99,"EUR","credit_card","ups",""
8328,5288,"2024-05-28","Cancelled",76.99,"GBP","google_pay","dhl",""
8329,7667,"2024-02-23","Returned",381.99,"GBP","paypal","overnight",""
8330,5381,"2023-10-11","Cancelled",1217.99,"GBP","credit_card","ups",""
8331,3846,"2025-05-09","Delivered",465.99,"USD","bank_transfer","standard",""
8332,4877,"2022-02-18","Cancelled",1159.95,"GBP","paypal","overnight",""
8333,903,"2024-11-24","Refunded",638.95,"EUR","paypal","pickup_point",""
8334,7879,"2024-07-18","Pending",146.95,"GBP","klarna","express",""
8335,7808,"2023-07-16","Pending",1069.99,"GBP","google_pay","dhl",""
8336,2525,"2025-08-21","Returned",559.99,"GBP","apple_pay","fedex",""
8337,65,"2025-05-24","Cancelled",254.95,"GBP","apple_pay","economy",""
8338,5065,"2024-12-27","Refunded",1373.99,"GBP","apple_pay","fedex",""
8339,7813,"2022-11-07","Shipped",266.95,"GBP","apple_pay","fedex",""
8340,5865,"2021-04-02","Cancelled",440.95,"EUR","apple_pay","pickup_point",""
8341,3023,"2025-10-24","Refunded",166.99,"EUR","paypal","standard",""
8342,4255,"2022-01-12","Pending",1435.95,"EUR","klarna","ups",""
8343,3652,"2023-08-17","Returned",1030.99,"USD","apple_pay","ups",""
8344,7713,"2024-01-26","Refunded",183.99,"GBP","apple_pay","standard",""
8345,9567,"2025-01-27","Shipped",145.99,"USD","apple_pay","dhl",""
8346,8896,"2024-06-05","Refunded",1466.99,"USD","paypal","dhl",""
8347,3925,"2023-01-08","Pending",552.99,"GBP","bank_transfer","dhl",""
8348,2658,"2022-09-16","Shipped",1163.95,"EUR","debit_card","express",""
8349,1699,"2023-07-07","Delivered",1179.95,"USD","debit_card","ups",""
8350,7112,"2021-01-10","Processing",703.99,"EUR","paypal","fedex",""
8351,2242,"2021-09-08","Delivered",737.95,"GBP","apple_pay","overnight",""
8352,3101,"2024-09-01","Processing",595.95,"USD","klarna","dhl",""
8353,6401,"2021-07-17","Returned",397.95,"GBP","credit_card","dhl",""
8354,2655,"2025-10-04","Cancelled",262.95,"USD","credit_card","fedex",""
8355,5623,"2023-05-22","Pending",1191.99,"USD","credit_card","standard",""
8356,1315,"2023-10-28","Pending",356.95,"EUR","klarna","pickup_point",""
8357,3435,"2022-04-02","Returned",495.95,"GBP","debit_card","fedex",""
8358,767,"2024-07-28","Returned",112.95,"EUR","debit_card","pickup_point",""
8359,6584,"2025-06-01","Refunded",931.99,"EUR","bank_transfer","economy",""
8360,5753,"2022-06-30","Shipped",1395.99,"USD","google_pay","ups",""
8361,2872,"2024-01-01","Returned",1238.99,"GBP","credit_card","fedex",""
8362,3521,"2021-07-03","Cancelled",808.99,"GBP","debit_card","standard",""
8363,4409,"2024-12-27","Returned",541.99,"USD","paypal","pickup_point",""
8364,3606,"2021-09-12","Pending",741.95,"GBP","debit_card","pickup_point",""
8365,6237,"2025-05-04","Shipped",367.99,"EUR","paypal","pickup_point",""
8366,9044,"2025-01-18","Refunded",347.95,"USD","credit_card","express",""
8367,582,"2022-07-24","Returned",1305.95,"EUR","apple_pay","pickup_point",""
8368,4028,"2022-09-28","Processing",886.99,"GBP","bank_transfer","economy",""
8369,5238,"2025-01-23","Processing",1193.99,"GBP","apple_pay","pickup_point",""
8370,5195,"2025-06-17","Shipped",1051.95,"EUR","bank_transfer","standard",""
8371,1509,"2025-07-30","Cancelled",1423.99,"GBP","paypal","pickup_point",""
8372,155,"2025-09-19","Cancelled",1429.95,"USD","debit_card","economy",""
8373,1023,"2024-11-22","Refunded",1338.95,"GBP","klarna","overnight",""
8374,1652,"2022-06-20","Delivered",672.99,"EUR","credit_card","pickup_point",""
8375,2309,"2022-03-29","Shipped",436.95,"USD","apple_pay","express",""
8376,9760,"2025-11-11","Pending",1023.95,"EUR","debit_card","express",""
8377,4558,"2025-06-14","Shipped",676.95,"GBP","paypal","dhl",""
8378,7084,"2025-07-31","Pending",680.95,"USD","bank_transfer","overnight",""
8379,6639,"2023-04-09","Shipped",1006.99,"USD","google_pay","express",""
8380,5597,"2021-10-08","Processing",838.99,"EUR","paypal","overnight",""
8381,6788,"2022-02-05","Shipped",1278.99,"USD","credit_card","standard",""
8382,1425,"2022-04-30","Cancelled",1268.99,"GBP","google_pay","ups",""
8383,2703,"2025-06-25","Refunded",1391.95,"EUR","credit_card","pickup_point",""
8384,3299,"2023-12-19","Shipped",574.99,"USD","bank_transfer","express",""
8385,3687,"2023-07-04","Returned",927.99,"USD","google_pay","fedex",""
8386,8835,"2022-03-25","Returned",1288.95,"GBP","apple_pay","dhl",""
8387,7180,"2025-12-03","Returned",485.95,"USD","apple_pay","express",""
8388,3533,"2024-06-08","Delivered",836.99,"USD","paypal","ups",""
8389,9712,"2024-04-01","Shipped",1117.95,"GBP","klarna","express",""
8390,8260,"2023-07-23","Processing",395.99,"EUR","debit_card","standard",""
8391,8791,"2021-12-01","Shipped",1280.95,"EUR","credit_card","express",""
8392,3665,"2023-11-09","Shipped",1339.99,"GBP","google_pay","overnight",""
8393,6461,"2021-10-16","Pending",1198.99,"USD","debit_card","standard",""
8394,3221,"2021-04-20","Processing",1357.95,"EUR","google_pay","fedex",""
8395,2072,"2021-03-04","Processing",915.99,"EUR","debit_card","overnight",""
8396,5017,"2025-06-04","Cancelled",1069.99,"USD","google_pay","overnight",""
8397,9462,"2025-06-21","Shipped",655.95,"GBP","google_pay","economy",""
8398,4117,"2021-12-02","Processing",1144.95,"EUR","debit_card","express",""
8399,6517,"2025-04-27","Processing",1115.99,"GBP","bank_transfer","standard",""
8400,620,"2025-08-02","Delivered",158.95,"USD","apple_pay","standard",""
8401,6470,"2021-09-03","Shipped",773.95,"GBP","credit_card","overnight",""
8402,8871,"2021-05-01","Refunded",1266.99,"USD","debit_card","standard",""
8403,6877,"2025-06-20","Refunded",1449.99,"EUR","debit_card","ups",""
8404,8931,"2021-04-17","Cancelled",1378.99,"GBP","google_pay","pickup_point",""
8405,5119,"2021-04-15","Delivered",1482.95,"EUR","google_pay","overnight",""
8406,6650,"2024-09-06","Processing",391.99,"GBP","google_pay","express",""
8407,2551,"2024-07-22","Delivered",343.99,"USD","klarna","dhl",""
8408,5697,"2023-03-05","Shipped",892.99,"USD","credit_card","overnight",""
8409,1200,"2024-02-10","Processing",503.99,"GBP","apple_pay","express",""
8410,3593,"2022-03-10","Processing",1331.99,"USD","credit_card","ups",""
8411,884,"2022-11-20","Processing",274.95,"GBP","apple_pay","dhl",""
8412,3214,"2022-11-06","Processing",598.95,"EUR","bank_transfer","dhl",""
8413,82,"2022-06-06","Shipped",412.95,"GBP","klarna","pickup_point",""
8414,7309,"2023-05-26","Processing",239.95,"USD","paypal","standard",""
8415,762,"2021-03-24","Shipped",1214.99,"EUR","bank_transfer","dhl",""
8416,8345,"2022-02-21","Refunded",170.95,"EUR","credit_card","fedex",""
8417,2227,"2021-04-29","Delivered",730.99,"GBP","paypal","fedex",""
8418,3774,"2024-02-15","Delivered",798.95,"GBP","paypal","express",""
8419,9048,"2024-08-02","Cancelled",748.99,"GBP","debit_card","fedex",""
8420,9341,"2021-07-23","Returned",768.95,"EUR","bank_transfer","pickup_point",""
8421,9386,"2023-05-10","Cancelled",284.99,"USD","google_pay","economy","Leave with neighbor if not home"
8422,5341,"2024-07-15","Returned",347.95,"USD","paypal","pickup_point",""
8423,570,"2025-07-14","Processing",239.95,"GBP","bank_transfer","dhl",""
8424,9951,"2023-03-08","Refunded",827.95,"USD","apple_pay","pickup_point",""
8425,4140,"2025-06-08","Returned",664.99,"USD","google_pay","pickup_point",""
8426,1667,"2025-03-27","Refunded",786.99,"GBP","bank_transfer","fedex",""
8427,3668,"2025-03-19","Processing",500.95,"GBP","apple_pay","express",""
8428,2790,"2023-12-27","Delivered",1414.95,"GBP","debit_card","standard","Do not leave in direct sunlight"
8429,9618,"2022-04-11","Refunded",1269.95,"USD","credit_card","standard",""
8430,3929,"2024-08-07","Shipped",1153.99,"EUR","paypal","standard","Please pack carefully"
8431,5739,"2025-05-20","Pending",607.99,"EUR","debit_card","dhl",""
8432,3725,"2024-05-13","Cancelled",867.95,"GBP","debit_card","express",""
8433,1327,"2021-02-07","Returned",70.95,"USD","credit_card","standard",""
8434,922,"2021-03-06","Delivered",23.95,"GBP","klarna","dhl",""
8435,6137,"2025-12-19","Cancelled",19.95,"GBP","debit_card","express",""
8436,4060,"2022-02-23","Shipped",1103.95,"GBP","bank_transfer","dhl",""
8437,2868,"2025-11-26","Refunded",505.95,"GBP","bank_transfer","ups",""
8438,7615,"2022-12-11","Processing",593.99,"USD","paypal","fedex",""
8439,9015,"2021-08-08","Processing",1049.99,"USD","apple_pay","dhl",""
8440,5392,"2025-08-11","Delivered",818.95,"USD","apple_pay","overnight",""
8441,7343,"2022-06-14","Cancelled",891.95,"USD","klarna","dhl",""
8442,6355,"2022-02-23","Cancelled",42.95,"USD","google_pay","fedex",""
8443,1903,"2025-05-23","Cancelled",851.99,"EUR","google_pay","overnight",""
8444,9242,"2022-12-15","Returned",652.95,"EUR","debit_card","fedex",""
8445,6623,"2024-09-08","Pending",225.99,"GBP","klarna","pickup_point",""
8446,9699,"2025-02-06","Cancelled",1448.95,"USD","klarna","fedex",""
8447,8896,"2023-05-25","Returned",350.95,"EUR","paypal","overnight",""
8448,6581,"2022-02-17","Cancelled",891.95,"GBP","google_pay","ups",""
8449,3608,"2023-04-16","Delivered",78.95,"GBP","bank_transfer","fedex",""
8450,7689,"2025-02-23","Processing",909.95,"GBP","bank_transfer","ups",""
8451,9036,"2023-01-15","Refunded",323.95,"USD","debit_card","pickup_point",""
8452,4448,"2024-10-03","Cancelled",329.99,"USD","google_pay","fedex",""
8453,7180,"2023-12-17","Shipped",128.95,"EUR","paypal","ups",""
8454,4054,"2023-10-03","Delivered",356.95,"EUR","debit_card","standard",""
8455,3928,"2021-06-07","Cancelled",858.95,"USD","bank_transfer","fedex",""
8456,2883,"2022-01-20","Processing",1353.99,"USD","debit_card","standard",""
8457,1229,"2021-04-21","Delivered",682.95,"EUR","paypal","dhl",""
8458,7170,"2023-11-11","Pending",1495.99,"GBP","google_pay","standard",""
8459,5211,"2021-12-06","Returned",914.99,"GBP","paypal","economy",""
8460,2840,"2024-03-06","Cancelled",194.99,"GBP","klarna","ups",""
8461,929,"2025-09-05","Cancelled",461.99,"GBP","bank_transfer","pickup_point",""
8462,2158,"2022-10-05","Delivered",416.99,"USD","credit_card","ups",""
8463,3878,"2023-02-23","Refunded",1278.99,"GBP","credit_card","standard",""
8464,1222,"2024-08-27","Processing",631.99,"GBP","klarna","fedex",""
8465,7904,"2025-04-24","Delivered",1308.95,"USD","debit_card","economy",""
8466,7833,"2024-06-08","Delivered",224.99,"GBP","google_pay","overnight",""
8467,2694,"2023-09-22","Processing",507.99,"EUR","paypal","economy",""
8468,2271,"2023-02-02","Refunded",137.99,"GBP","google_pay","express",""
8469,1794,"2021-05-14","Pending",1484.99,"GBP","credit_card","economy",""
8470,851,"2021-01-13","Shipped",742.95,"EUR","apple_pay","dhl",""
8471,9505,"2024-02-28","Pending",988.99,"EUR","google_pay","express",""
8472,8242,"2021-06-13","Pending",551.99,"GBP","bank_transfer","pickup_point",""
8473,8653,"2023-10-20","Delivered",378.99,"USD","google_pay","economy",""
8474,9709,"2022-10-02","Delivered",925.99,"GBP","bank_transfer","economy",""
8475,8206,"2022-12-22","Returned",1100.95,"GBP","credit_card","overnight",""
8476,8014,"2022-03-21","Cancelled",1458.99,"EUR","klarna","overnight",""
8477,7696,"2023-01-04","Delivered",743.95,"EUR","google_pay","dhl",""
8478,2423,"2022-08-02","Cancelled",978.95,"EUR","credit_card","pickup_point",""
8479,2221,"2023-08-27","Shipped",1154.99,"GBP","paypal","ups",""
8480,1775,"2025-01-13","Cancelled",458.95,"GBP","paypal","fedex","Fragile - handle with care"
8481,1376,"2023-11-29","Pending",1447.95,"EUR","debit_card","express",""
8482,9963,"2025-10-08","Refunded",291.95,"GBP","debit_card","dhl",""
8483,3775,"2021-01-28","Shipped",940.99,"EUR","debit_card","ups",""
8484,3692,"2024-09-24","Shipped",463.99,"GBP","debit_card","pickup_point",""
8485,7360,"2022-04-27","Cancelled",1119.99,"GBP","paypal","economy",""
8486,43,"2025-09-29","Pending",66.95,"GBP","paypal","overnight",""
8487,9571,"2022-03-10","Pending",1092.99,"EUR","paypal","overnight",""
8488,2936,"2025-12-21","Refunded",1487.99,"USD","google_pay","dhl",""
8489,8897,"2022-10-17","Shipped",602.99,"EUR","apple_pay","ups",""
8490,6139,"2023-03-29","Shipped",278.99,"USD","apple_pay","standard",""
8491,7197,"2021-01-11","Pending",963.99,"GBP","paypal","economy",""
8492,8313,"2023-08-24","Cancelled",1275.99,"USD","apple_pay","economy",""
8493,9621,"2024-06-09","Cancelled",1002.99,"USD","credit_card","overnight",""
8494,2948,"2023-08-21","Returned",417.99,"EUR","bank_transfer","fedex",""
8495,4688,"2021-06-04","Pending",1128.95,"EUR","credit_card","overnight",""
8496,3474,"2024-02-27","Processing",1134.99,"EUR","debit_card","economy",""
8497,3308,"2023-08-17","Shipped",147.99,"GBP","apple_pay","ups",""
8498,7663,"2024-06-30","Returned",544.99,"USD","bank_transfer","pickup_point",""
8499,8852,"2021-08-27","Processing",634.95,"GBP","apple_pay","ups","Business address"
8500,6431,"2024-02-21","Returned",1349.95,"USD","bank_transfer","standard",""
8501,8387,"2023-11-23","Shipped",64.95,"GBP","bank_transfer","overnight",""
8502,6226,"2024-01-20","Cancelled",1197.99,"EUR","apple_pay","dhl",""
8503,4017,"2022-10-13","Processing",592.99,"USD","apple_pay","overnight",""
8504,4545,"2022-03-17","Refunded",1000.95,"GBP","paypal","express",""
8505,9846,"2024-03-24","Shipped",40.99,"EUR","google_pay","pickup_point",""
8506,6397,"2025-04-22","Processing",751.95,"EUR","klarna","overnight",""
8507,9649,"2021-04-24","Shipped",299.95,"USD","bank_transfer","fedex",""
8508,8496,"2025-06-22","Cancelled",1203.95,"USD","apple_pay","fedex",""
8509,8305,"2021-08-27","Processing",800.99,"GBP","debit_card","dhl",""
8510,7617,"2021-06-15","Processing",676.99,"GBP","paypal","economy",""
8511,8188,"2022-09-19","Refunded",220.95,"EUR","debit_card","overnight",""
8512,8266,"2021-09-04","Pending",1013.99,"USD","paypal","standard",""
8513,1196,"2024-07-20","Cancelled",526.95,"EUR","credit_card","dhl",""
8514,9483,"2024-10-12","Refunded",267.99,"GBP","credit_card","overnight",""
8515,600,"2022-01-31","Refunded",1237.99,"EUR","credit_card","express",""
8516,2303,"2025-01-31","Cancelled",456.99,"USD","debit_card","economy",""
8517,3829,"2024-08-15","Delivered",1449.99,"EUR","apple_pay","fedex",""
8518,3933,"2021-07-26","Shipped",557.95,"USD","debit_card","dhl",""
8519,667,"2021-02-06","Cancelled",112.99,"GBP","paypal","express",""
8520,4869,"2022-05-02","Cancelled",619.99,"USD","google_pay","standard",""
8521,3184,"2023-01-16","Processing",1123.95,"USD","debit_card","ups",""
8522,1472,"2022-06-28","Cancelled",946.99,"GBP","apple_pay","ups",""
8523,232,"2022-07-21","Processing",878.95,"EUR","klarna","standard",""
8524,1986,"2025-07-09","Cancelled",765.95,"USD","klarna","express",""
8525,998,"2025-05-09","Delivered",379.95,"EUR","paypal","standard",""
8526,7816,"2021-05-20","Delivered",374.99,"USD","credit_card","economy",""
8527,1969,"2021-08-06","Cancelled",727.99,"EUR","bank_transfer","standard",""
8528,6408,"2023-05-02","Processing",1249.95,"GBP","klarna","fedex",""
8529,6241,"2024-07-28","Pending",653.99,"GBP","paypal","standard",""
8530,9909,"2022-09-06","Shipped",1304.95,"EUR","debit_card","economy",""
8531,1856,"2023-12-12","Cancelled",1169.99,"EUR","klarna","express","Fragile - handle with care"
8532,8082,"2025-05-22","Cancelled",1301.95,"GBP","credit_card","economy","Business address"
8533,6933,"2021-11-08","Cancelled",882.99,"EUR","apple_pay","standard",""
8534,6728,"2024-11-05","Pending",1105.95,"EUR","bank_transfer","standard",""
8535,8459,"2024-10-02","Delivered",931.99,"GBP","credit_card","overnight",""
8536,4881,"2025-09-08","Delivered",406.95,"GBP","klarna","dhl",""
8537,1850,"2025-04-21","Pending",287.95,"GBP","google_pay","pickup_point",""
8538,8426,"2025-04-07","Delivered",1309.95,"EUR","google_pay","pickup_point",""
8539,5830,"2024-04-02","Delivered",977.95,"EUR","paypal","fedex",""
8540,1729,"2021-09-25","Delivered",1431.95,"GBP","bank_transfer","overnight",""
8541,9746,"2025-01-15","Delivered",1032.95,"USD","credit_card","ups",""
8542,6366,"2023-09-21","Pending",282.95,"USD","bank_transfer","economy",""
8543,8459,"2025-08-11","Processing",494.99,"EUR","debit_card","standard",""
8544,5308,"2023-02-10","Shipped",686.99,"GBP","klarna","standard",""
8545,4929,"2021-01-19","Returned",1022.99,"GBP","debit_card","dhl",""
8546,5669,"2021-02-02","Processing",364.95,"USD","apple_pay","fedex",""
8547,2462,"2021-12-18","Processing",1481.95,"GBP","bank_transfer","overnight",""
8548,9356,"2024-11-30","Pending",1470.95,"EUR","paypal","overnight",""
8549,4249,"2023-04-03","Shipped",576.95,"GBP","debit_card","standard",""
8550,8789,"2021-11-29","Pending",264.95,"EUR","credit_card","ups",""
8551,7962,"2022-12-23","Cancelled",979.95,"EUR","credit_card","economy",""
8552,1738,"2023-09-18","Refunded",1211.99,"USD","debit_card","express",""
8553,6952,"2023-10-28","Processing",128.95,"EUR","google_pay","economy",""
8554,4992,"2025-04-27","Processing",1085.99,"USD","klarna","economy",""
8555,3651,"2024-02-23","Shipped",253.95,"GBP","bank_transfer","economy",""
8556,3955,"2024-12-04","Shipped",1226.95,"EUR","bank_transfer","ups",""
8557,3840,"2025-01-29","Shipped",857.99,"USD","apple_pay","economy","Please pack carefully"
8558,8235,"2022-03-04","Delivered",93.99,"GBP","klarna","overnight",""
8559,7256,"2022-12-13","Refunded",590.99,"GBP","apple_pay","dhl",""
8560,1778,"2023-12-27","Pending",835.95,"USD","apple_pay","economy",""
8561,8797,"2021-09-21","Refunded",795.99,"USD","credit_card","fedex",""
8562,4332,"2024-01-16","Returned",1494.95,"USD","bank_transfer","fedex",""
8563,7476,"2022-01-05","Returned",504.99,"GBP","credit_card","pickup_point",""
8564,5007,"2023-05-04","Processing",166.95,"GBP","debit_card","overnight",""
8565,5108,"2023-11-25","Cancelled",818.95,"GBP","bank_transfer","ups",""
8566,5254,"2022-03-31","Pending",1264.95,"EUR","credit_card","dhl",""
8567,43,"2021-11-06","Processing",341.95,"USD","credit_card","ups",""
8568,5889,"2022-07-26","Delivered",1445.95,"EUR","google_pay","dhl",""
8569,7957,"2021-03-09","Cancelled",974.99,"GBP","credit_card","economy",""
8570,1257,"2023-04-27","Processing",1021.99,"USD","credit_card","dhl",""
8571,8367,"2022-01-16","Pending",729.95,"GBP","google_pay","pickup_point",""
8572,2181,"2021-03-16","Pending",396.99,"EUR","bank_transfer","express",""
8573,1965,"2023-06-25","Delivered",759.95,"EUR","paypal","fedex",""
8574,2438,"2022-03-05","Cancelled",1139.95,"GBP","google_pay","pickup_point",""
8575,974,"2025-05-06","Processing",1254.99,"USD","credit_card","fedex",""
8576,2677,"2025-08-30","Pending",725.99,"EUR","klarna","ups",""
8577,7546,"2023-05-25","Shipped",724.99,"EUR","credit_card","overnight",""
